Lp.,Nazwa,Stan,Zasoby wydobywalne bilansowe,Zasoby przemyslowe,Wydobycie,Powiat
22,Chotyłów,Z,tylko pzb.,"
-",-,bialski
23,Chotyłów I,T,101,-,-,bialski
24,Czołna I,R,1 152,-,-,puławski
25,Czołna II,R,399,-,-,puławski
26,Dąbrowa,E,11,-,0,kraśnicki
27,Dębówka,R,966,"
-",-,lubelski
28,Dobropol,Z,199,-,-,włodawski
29,Flisy,P,4 480,-,-,janowski
30,"Frampol I,II",E,"
178",18,0,biłgorajski
31,Garbów,Z,187,-,-,lubelski
32,Garbów I,R,"
1",-,-,lubelski
33,Górka Kocka,P,1 682,-,-,lubartowski
34,Gródek,R,886,-,-,parczewski
35,Halasy,R,1 798,-,-,bialski
36,Horoszczyce,Z,"
60",-,-,hrubieszowski
37,Irynówka,T,18,-,-,tomaszowski
38,Izbica-Osada,Z,1 341,-,-,krasnostawski
39,Janiszów dz.685-91,E,17,-,1,kraśnicki
40,Jeleń I,T,42,-,-,lubartowski
41,Karpiówka,E,85,-,1,kraśnicki
42,Klementowice,Z,166,-,-,puławski
43,Kolonia Spławy II,E,64,-,1,kraśnicki
44,Kolonia Spławy II-S,Z,15,-,-,kraśnicki
45,Kraśnik III,Z,658,-,-,kraśnicki
46,Kraśnik IV,Z,217,-,-,kraśnicki
47,Kraśnik V w Słodkowie,Z,1 977,-,-,kraśnicki
48,Kraśnik-Suchynia E,Z,40,-,-,kraśnicki
49,Kraśnik-Suchynia W,T,3,-,-,kraśnicki
50,Krynice,Z,603,-,-,tomaszowski
51,Lipiny Dolne,Z,406,-,-,biłgorajski
52,Lipka,Z,304,-,-,tomaszowski
53,Lisów I,Z,-,-,-,lubartowski
54,Lisów II,E,3,-,1,lubartowski
55,Łaziska,Z,66,-,-,opolski
56,Łomazy,Z,10,7,-,bialski
58,Łuków,Z,1 178,-,-,łukowski
59,Łukówek I,Z,9,-,-,".
chełmski"
60,Majdan Nowy,P,5 615,-,-,chełmski
61,Majdan Średni,Z,24,-,-,krasnostawski
62,Malinówka,R,219,-,"
-",chełmski
63,Markowicze,E,8 509,7 454,82,biłgorajski
64,Mejznerzyn k/Michowa,Z,83,-,-,lubartowski
65,Młynki,Z,2 931,-,-,puławski
66,Modliborzyce,Z,76,-,-,janowski
67,Niedrzwica Kościelna,R,385,"
-",-,lubelski
68,Niziny,T,83,-,-,kraśnicki
69,Niziny - N,E,75,-,1,kraśnicki
70,Niziny - S,Z,321,-,-,kraśnicki
71,Niziny-SE,R,81,-,-,kraśnicki
72,Niziny-W,Z,67,"
-",-,kraśnicki
73,Olszanka,E,88,-,0,biłgorajski
74,Olszowiec,P,1 022,-,-,lubartowski
75,Piotrowice Małe,T,"
111",-,-,puławski
76,Płouszowice,R,1 317,-,-,lubelski
77,Podlesie,R,"
17",-,-,kraśnicki
78,Podlesie - Głęboka,R,22,-,-,kraśnicki
79,Podlesie N,Z,52,-,-,kraśnicki
80,Podlesie-S,Z,6,-,-,kraśnicki
81,Polichna,P,"
6 423",-,-,kraśnicki
82,Polichna I,R,52,-,-,kraśnicki
83,Przytoczno,P,4 561,-,-,lubartowski
84,Putnowice (Kaflarnia),R,4,-,-,chełmski
85,Radecznica,Z,235,-,-,zamojski
86,Rudnik I,Z,21,-,-,lubelski
87,Sabaudia - pole C,R,75,-,-,tomaszowski
88,Sabaudia I - pole A,Z,127,-,-,tomaszowski
89,Sabaudia II - pole B,T,29,20,-,tomaszowski
90,Słodków - StróŜa,T,15,-,-,kraśnicki
91,Słodków Ia,R,4,-,-,kraśnicki
92,Słodków III,Z,52,-,-,kraśnicki
93,"Słodków III dz.768-9, 785",Z,14,-,-,kraśnicki
94,Słodków IV,E,27,-,4,kraśnicki
95,Sól,P,4 235,-,-,biłgorajski
96,Spławy I,Z,79,-,-,kraśnicki
97,Stawki,E,30,-,1,janowski
98,"Stawki dz.117,118,210",Z,108,-,-,janowski
99,Stawki IV,E,19,-,0,janowski
100,Stojeszyn,T,61,-,-,janowski
101,Stryjów,Z,39,-,-,krasnostawski
103,Suchynia II,E,33,-,1,kraśnicki
104,Szastarka,R,182,-,-,".
kraśnicki"
105,Tarnogród,Z,56,-,-,biłgorajski
106,Tarnogród I,R,11 526,-,-,biłgorajski
107,Tyszowce,Z,168,-,"
-",tomaszowski
108,Tyszowce-1,E,44,-,1,tomaszowski
109,Wierzbica,Z,11,-,-,kraśnicki
110,Wierzchowina,Z,3 256,-,-,krasnostawski
111,Wilkołaz Dolny,E,29,-,0,kraśnicki
112,Wilków,Z,160,"
-",-,opolski
113,Wincentów I,Z,-,-,-,lubartowski
114,Wincentów II,R,56,-,-,lubartowski
115,Wincentów /pole S i N/,R,35,-,-,lubartowski
116,Wincentów-Krzaki,Z,4,-,-,lubartowski
117,Wola śółkiewska,Z,672,"
-",-,krasnostawski
118,"Wolica II dz.42,43,44",Z,75,-,-,janowski
119,WoŜuczyn,Z,2 250,-,-,tomaszowski
120,WoŜuczyn 1,Z,"
113",-,-,tomaszowski
121,WyŜnica,Z,152,-,-,kraśnicki
122,Zakątek,R,"
43",-,-,m.Lublin
123,Zamościanka,Z,173,-,-,zamojski
124,Zanie-KsięŜpol,E,63,-,0,biłgorajski
125,Zawada,R,3 403,-,-,zamojski
126,ków,R,"
5 530",-,-,lubartowski
1,Bobrzany(dla ceg.Małomice),Z,1 614,-,-,Ŝagański
2,Borowe,R,1 222,873,-,Ŝagański
3,Broniszów,Z,275,-,-,nowosolski
4,Brzozowiec I,Z,154,-,-,gorzowski
5,Budych I,Z,3 414,-,-,Ŝarski
6,Chwaliszowice,Z,119,-,-,Ŝarski
7,Drzeniów,Z,381,-,-,Ŝarski
8,Glinka Górna,T,275,275,-,Ŝarski
9,Gorzów Wielkopolski,Z,472,-,-,m.Gorzów Wielkopolski
10,Gozdnica,E,2 810,2 476,3,Ŝagański
11,"Gozdnica Rejon III,I",Z,971,-,-,Ŝagański
12,Gozdnica-Południe,R,47,-,-,Ŝagański
13,Jasień II,T,2 035,916,-,Ŝarski
14,Klępina,P,6 486,-,-,zielonogórski
15,Klinkier,R,27,-,-,Ŝagański
16,KoŜuchów I,Z,29,-,-,nowosolski
17,Kunice I,Z,454,-,-,Ŝarski
18,Kunice IIA,Z,171,-,-,Ŝarski
20,Lubsko-Dachówczarnia II,Z,1 071,1 054,-,Ŝarski
21,Lubsko-Kaflarnia,R,430,-,-,".
Ŝarski"
22,Lubsko-Szamotownia,Z,1 894,-,-,Ŝarski
23,Łukowice I,Z,234,-,-,Ŝagański
24,Łukowice III,Z,486,-,"
-",Ŝarski
25,Mirostowice,Z,538,-,-,Ŝarski
26,Mirostowice Dolne,R,1 107,-,-,Ŝarski
27,Mirostowice Dolne-S,T,3 014,1 132,-,Ŝarski
28,Murzynowo,Z,1 928,-,-,międzyrzecki
29,Muszkowo II,Z,4 034,"
-",-,sulęciński
30,Nietków,Z,103,-,-,zielonogórski
31,Nowe Miasteczko,R,2 384,-,-,nowosolski
32,Pruszków,Z,69,-,-,Ŝagański
33,Radowice,Z,291,-,-,zielonogórski
34,Siedlisko,R,1 393,"
-",-,nowosolski
35,"Skwierzyna Gaj I, Gaj II",Z,24,-,-,międzyrzecki
36,Skwierzyna Gaj III,R,503,-,-,międzyrzecki
37,Sulechów,Z,"
321",-,-,zielonogórski
38,Tuplice,Z,382,-,-,Ŝarski
39,Witnica,Z,"
192",-,-,gorzowski
40,ań,Z,986,-,-,Ŝagański
1,Adamów,R,"
1 714",-,-,zgierski
2,Baby,Z,52,-,-,piotrkowski
3,Bełchatów-p.Szczerców,E,-,-,15,"bełchatowski,
pajęczański"
4,Brzeziny,Z,465,-,-,brzeziński
5,Brzeziny II,Z,89,-,-,brzeziński
6,Bujny Szlacheckie,E,80,-,3,bełchatowski
7,Byczki,Z,-,-,-,skierniewicki
8,Chełsty,E,8 756,7 545,33,opoczyński
9,Chociw,M,-,-,-,tomaszowski
10,Chociw III,Z,21,-,-,tomaszowski
11,Chotów,Z,562,-,-,wieluński
12,Chotów (złoŜe II),R,316,-,-,wieluński
13,Dąbrowa,Z,208,-,-,tomaszowski
14,Dąbrowa I,Z,-,-,-,tomaszowski
15,Dąbrowa II,E,51,51,1,tomaszowski
16,Dąbrówka,Z,42,47,-,zgierski
17,Dąbrówka Strumiany III,E,208,-,2,zgierski
18,Dębowa Góra,Z,13,-,-,skierniewicki
19,Dionizów,R,724,-,-,zduńskowolski
20,DruŜbice - 1,R,47,-,-,bełchatowski
22,Gaszyn,Z,546,-,-,wieluński
23,Glinice,Z,104,-,-,".
kutnowski"
24,Goryń II,R,100,-,-,łaski
25,Gospodarz,Z,1 788,-,-,łódzki wschodni
26,Grabów,Z,-,-,"
-",łęczycki
27,Izabelin nr 7,Z,130,-,-,kutnowski
28,Jarosty Małe,Z,15,-,-,piotrkowski
29,Kalenice,Z,22,-,-,łowicki
30,Kalinów,Z,45,-,-,zgierski
31,Kalinów I,E,10,"
-",3,zgierski
32,Kaszewy,Z,2 027,-,-,kutnowski
33,Kiełmina IV,E,248,147,36,zgierski
34,Klewków I,Z,1,-,-,łowicki
35,Klewków II,R,1 377,-,-,łowicki
36,Kociszew II,Z,8,"
-",-,bełchatowski
37,Kolonia Kociszew II,Z,16,-,-,bełchatowski
38,Kolonia Kociszew III,Z,4,-,-,bełchatowski
39,Kolonia Kociszew IV,Z,"
5",-,-,bełchatowski
40,Kolonia Kociszew V,Z,-,-,-,bełchatowski
41,Kolonia Kociszew VI,M,"
-",-,-,bełchatowski
42,Kolonia Kociszew VII,Z,70,-,-,bełchatowski
43,Kolonia Łobudzice,M,-,-,-,bełchatowski
44,Kolonia Zawada,Z,62,-,-,tomaszowski
45,Kręta-Niedźwiada,R,"
283",-,-,łowicki
46,Krobanów,R,510,-,-,zduńskowolski
47,Krobanówek II,Z,2 268,-,-,zduńskowolski
48,Kruszów,Z,75,-,-,łódzki wschodni
49,Kruszyna,Z,130,-,-,radomszczański
50,Kruszyna-Zalesie,R,14,-,-,radomszczański
51,Krzyworzeka,Z,1 241,641,-,wieluński
52,Lipie,Z,20,-,-,tomaszowski
53,Lipie II,Z,35,-,-,tomaszowski
54,Lipie IV,Z,16,-,-,tomaszowski
55,Lipie V,Z,-,-,-,tomaszowski
56,Lipie VI,Z,4,-,-,tomaszowski
57,Lipie VII,Z,17,-,-,tomaszowski
58,Lipie VIII,Z,36,-,-,tomaszowski
59,Łaznowska Wola,Z,133,-,-,tomaszowski
60,Maluszyn,R,43,-,-,radomszczański
61,Maluszyn-Kąty,Z,14,-,-,radomszczański
62,Małszyce,Z,-,-,-,łowicki
63,Michałów I,Z,-,-,-,piotrkowski
64,Michałów V,E,22,-,7,piotrkowski
65,Mniszków,E,11,-,2,opoczyński
67,Natolin,Z,-,-,-,łódzki wschodni
68,Natolin I,Z,45,-,-,".
łódzki wschodni"
69,Nieborów,R,3,-,-,łowicki
70,Ostrów,Z,280,-,-,piotrkowski
71,Ostrówek,R,144,-,"
-",zduńskowolski
72,Piaskowice,R,22,-,-,zgierski
73,Piotrków Trybunalski,Z,-,-,-,"m.Piotrków
Trybunalski"
74,Piotrków Trybunalski I,Z,261,-,-,"m.Piotrków
Trybunalski"
75,Polichno,Z,490,"
-",-,piotrkowski
76,Polichno II,Z,580,-,-,piotrkowski
77,Popów I,Z,-,-,-,łowicki
78,Popów II,Z,6,-,-,łowicki
79,Popów III,Z,6,"
-",-,łowicki
80,Popów IV,Z,8,-,-,łowicki
81,Radomsko I,Z,tylko pzb.,-,-,radomszczański
82,Rossoszyca,R,24,-,-,sieradzki
83,Rowiska,R,"
8",-,-,skierniewicki
84,RozdŜały,Z,2 868,-,-,sieradzki
85,Ruda (Goryń),Z,"
5 388",-,-,łaski
86,Sędów,Z,617,-,-,opoczyński
87,Skierniewice,Z,80,-,-,skierniewicki
88,Skronina,R,"
111",-,-,opoczyński
89,Sowińce,Z,57,-,-,łaski
90,Stryków,Z,82,-,-,zgierski
91,Tadziów,Z,16,-,-,wieruszowski
92,Unewel-Wschód,P,427,-,-,opoczyński
93,Uniejów,Z,158,-,-,poddębicki
94,Uniejów I,R,510,-,-,poddębicki
95,Wąwał,Z,554,-,-,tomaszowski
96,Wąwał I,Z,12,-,-,tomaszowski
97,Wiaderno,Z,29,-,-,tomaszowski
98,Wielenin,Z,1 245,-,-,poddębicki
99,Wiewiórów,Z,34,-,-,radomszczański
100,Wola Bachorska I,E,61,61,2,łaski
101,Wymysłów,Z,1,-,-,pabianicki
102,Zelów,Z,1 351,-,-,bełchatowski
103,Zelówek,Z,11,-,-,bełchatowski
104,Zelówek 1,R,63,-,-,bełchatowski
105,Zelówek IV,T,59,-,-,bełchatowski
106,Zelówek V,E,92,-,1,bełchatowski
107,Zelów-Jersak,Z,tylko pzb.,-,-,bełchatowski
108,Złote,P,2 480,-,-,sieradzki
109,Złote Góry,R,1 074,-,-,wieluński
1,Bachowice,Z,140,-,-,wadowicki
2,Biała NiŜna,R,161,-,-,nowosądecki
3,Biecz 1,E,894,894,"
0",gorlicki
4,Biegonice-Dąbrówka,Z,554,-,-,m.Nowy Sącz
5,Biegonice-Mystków,Z,361,-,-,m.Nowy Sącz
6,Biegonice-Stanisław,E,352,352,5,m.Nowy Sącz
7,Bielowice,E,2 203,1 887,25,m.Nowy Sącz
8,Bochnia II,P,624,"
-",-,bocheński
9,Bolęcin I,Z,812,-,-,chrzanowski
10,Bonarka-Łagiewniki,Z,2 046,571,-,m.Kraków
11,Brzezie,P,2 833,-,-,wielicki
12,Brzezinka Biegonicka,T,1 930,68,-,m.Nowy Sącz
13,Bukowno Stare,R,185,"
-",-,olkuski
14,Chochorowice,R,16,-,-,nowosądecki
15,Chocznia,R,2 447,-,-,wadowicki
16,Chodenice,R,"
3 783",-,-,bocheński
17,Gaboń,Z,60,-,-,nowosądecki
18,Gaboń-Grabie,E,"
17",-,2,nowosądecki
19,Gierczyce,Z,266,-,-,bocheński
20,Gorlice 3,Z,667,-,-,gorlicki
21,Gorlice 4,Z,363,189,-,gorlicki
22,Górka (Trzebinia-Siersza),Z,"
538",-,-,chrzanowski
23,Grabno,Z,298,-,-,tarnowski
24,Hebdów,E,510,394,1,proszowicki
25,Jabłonka,P,2 974,-,-,nowotarski
26,Jankowa,E,80,69,1,gorlicki
27,Jasień-obsz.I Ostra Góra,R,1 015,-,-,brzeski
28,Jasień-obsz.II Brzezowiec,Z,656,-,-,brzeski
29,Jazowsko,R,89,-,-,nowosądecki
30,Kęty,T,468,190,-,oświęcimski
31,Kierlikówka-Łąkta Dolna II,R,19,-,-,bocheński
32,Konstancja-Mieszczanka,Z,2 521,695,-,m.Tarnów
33,Krościenko,Z,92,-,-,nowotarski
34,Krzęcin,P,6 139,-,-,krakowski
35,KrzyŜ,E,699,699,2,tarnowski
36,Kwasowiec,R,262,-,-,nowosądecki
37,Lipnica Murowana,Z,169,-,-,bocheński
38,Lipnica Murowana I,Z,284,-,-,bocheński
39,Łąkta Dolna-Kierlikówka,R,18,-,-,bocheński
40,Łąkta Górna,R,15,-,-,bocheński
41,Łukowa,P,7 659,-,-,tarnowski
42,Łukowa I,E,171,-,3,tarnowski
44,Myślenice-Polanka,Z,227,-,-,myślenicki
45,Niskowa,R,122,-,-,".
nowosądecki"
46,Nowy Sącz - Załubińcze I,T,109,-,-,m.Nowy Sącz
47,Nowy Targ II,Z,1 358,-,-,nowotarski
48,Ołpiny,Z,110,-,"
-",tarnowski
49,Osiek,Z,237,-,-,oświęcimski
50,Proszowice,Z,2 765,-,-,proszowicki
51,Przeciszów,Z,479,-,-,oświęcimski
52,Przymiarki,R,5 118,-,-,olkuski
53,Radłów - Pole Północne,Z,79,"
-",-,tarnowski
54,Ratajów,R,38,-,-,krakowski
55,Rzezawa,P,10 165,-,-,bocheński
56,Siedliska,Z,85,-,-,tarnowski
57,Sieradza,Z,3 356,1 966,-,tarnowski
58,Soślina,P,2 140,"
-",-,nowotarski
59,Stradomka II,P,3 987,-,-,bocheński
60,StróŜe,Z,30,-,-,nowosądecki
61,Szczucin,Z,"
90",-,-,dąbrowski
62,Szczyrzyc,E,96,19,1,limanowski
63,Szpitary,Z,"
784",-,-,proszowicki
64,Świdnik I,R,25,-,-,limanowski
65,Tropie Góry 2,R,196,-,-,wielicki
66,Tuchów,Z,40,-,-,tarnowski
67,Turza,R,"
7",-,-,tarnowski
68,Wadowice-Łazówka,Z,335,-,-,wadowicki
69,Wawrzeńczyce,Z,188,-,-,krakowski
70,Widomia I,Z,237,-,-,nowosądecki
71,Włosienice,P,3 353,-,-,dąbrowski
72,Wojnarowa I,E,305,54,0,nowosądecki
73,Wola Rzędzińska,E,29 080,5 742,245,tarnowski
74,Zaborówka,P,1 730,-,-,gorlicki
75,Zawada,Z,316,-,-,m.Nowy Sącz
76,Zesławice,T,7 525,1 713,-,m.Kraków
1,Adamów,R,119,-,-,grodziski
2,Anielinek,Z,70,-,-,otwocki
3,Anielinek II,Z,240,-,-,otwocki
4,Anielinek III,R,177,-,-,otwocki
5,Arcelin,Z,123,-,-,płoński
6,Arcelin II,E,69,-,3,płoński
7,Babiec Piaseczny,Z,-,-,-,sierpecki
8,Babiec Piaseczny II,E,4,-,2,sierpecki
9,Babiec Wienczanki,Z,-,-,-,sierpecki
11,Budy Mszczonowskie III,Z,66,-,-,Ŝyrardowski
12,Budy Mszczonowskie II(P),Z,13,-,-,".
Ŝyrardowski"
13,Budy Obrębskie,R,3 037,-,-,pułtuski
14,Budy Stare,R,1 236,-,-,sochaczewski
15,Cekanowo,Z,tylko pzb.,-,"
-",płocki
16,Chajęty,Z,63,-,-,wołomiński
17,Chajęty 3,R,276,-,-,wołomiński
18,Chajęty 3/1,R,106,-,-,wołomiński
19,Chajęty II,E,327,325,1,wołomiński
20,Cieciórki I,Z,171,"
-",-,płoński
21,Cieciórki III,Z,132,-,-,płoński
22,Ciemne I,T,27,-,-,wołomiński
23,Ciemne IV,R,217,-,-,wołomiński
24,Ciemne VI,E,74,-,2,wołomiński
25,Ciemne VIII,R,42,"
-",-,wołomiński
26,Ćwiklin,Z,161,-,-,płoński
27,Ćwiklin III,Z,39,-,-,płoński
28,Ćwiklin IV,Z,"
34",-,-,płoński
29,Ćwiklin IX,Z,104,93,-,płoński
30,Ćwiklin VI,P,"
725",-,-,płoński
31,Ćwiklin VII,E,305,257,4,płoński
32,Ćwiklin VIII,Z,28,-,-,płoński
33,Dobre,P,2 650,-,-,miński
34,Domaniew,P,"
9 449",-,-,pruszkowski
35,Drwały,E,3,-,1,pułtuski
36,Górki Garwolińskie,Z,35,-,-,garwoliński
37,Góry I,R,334,-,-,m.Płock
38,Góry II,Z,-,-,-,m.Płock
39,Grzebowilk,R,142,-,-,miński
40,Grzebowilk (zar.),Z,135,-,-,miński
41,Guzowatka,R,6 541,-,-,wołomiński
42,Guzowatka 4,E,180,180,5,wołomiński
43,Guzowatka III,T,88,-,-,wołomiński
44,Guzowatka III/1,E,49,-,5,wołomiński
45,Henryków,Z,503,-,-,grodziski
46,Iłów,R,3 703,-,-,sochaczewski
47,Kobyłka,R,44,-,-,wołomiński
48,Kobyłka Dworkowa I,Z,13,-,-,wołomiński
49,Kobyłka I,R,62,-,-,wołomiński
50,Kobyłka Kolonia Chór 5,T,37,-,-,wołomiński
51,Kobyłka Kolonia Chór-dz.46,E,6,-,2,wołomiński
52,Kobyłka Osiedle Chór,M,-,-,-,wołomiński
53,Kobyłka-Chór I,Z,95,-,-,wołomiński
54,Kobyłka-Dworkowa,Z,24,-,-,wołomiński
56,Kobyłka-dz.850,Z,7,-,-,wołomiński
57,Kobyłka-Maciołki,Z,14,-,-,".
wołomiński"
58,Kobyłka-Maciołki DM,T,386,322,-,wołomiński
59,Kobyłka-Maciołki II,Z,9,-,-,wołomiński
60,Kobyłka-Zalasek,Z,188,-,"
-",wołomiński
61,Konstantynów,Z,493,493,-,gostyniński
62,Kosewo,Z,33,-,-,nowodworski
63,Kosewo,Z,466,-,-,nowodworski
64,Kosewo 1,T,36,36,-,nowodworski
65,Kosewo 2,E,86,"
-",2,nowodworski
66,Kosewo-Konary,R,2 564,-,-,nowodworski
67,Koziołki,Z,268,-,-,płocki
68,Kraszewo,Z,146,-,-,ciechanowski
69,Kuznocin,Z,627,-,-,sochaczewski
70,Kuznocin (zarej.),Z,125,"
-",-,sochaczewski
71,Łęg,R,1 315,-,-,sochaczewski
72,Łosie,T,147,143,-,wołomiński
73,Łosie I,E,"
303",52,3,wołomiński
74,Łubna,Z,2 000,-,-,piaseczyński
75,Makówiec DuŜy I,R,"
59",-,-,miński
76,Małopole I,M,-,-,-,wołomiński
77,Małopole II k,E,300,300,4,wołomiński
78,Małopole III,T,49,-,-,wołomiński
79,Mariampol,P,"
5 731",-,-,kozienicki
80,Marki - Lisa Kuli 69,Z,6,-,-,wołomiński
81,Marki ul.Szkolna 74,Z,52,52,-,wołomiński
82,Marki Wesoła 57,Z,0,0,-,wołomiński
83,Marki-Fabryczna 82,Z,23,-,-,wołomiński
84,Marki-Fabryczna-Szkolna,M,-,-,-,wołomiński
85,Marki-Pole Południowe,R,17,-,-,wołomiński
86,Marki-Rutkowski,Z,6,-,-,wołomiński
87,Marki-ul.Wesoła,Z,11,-,-,wołomiński
88,Marki-Wesoła 13,Z,0,-,-,wołomiński
89,Marki-Wilcza,Z,5,-,-,wołomiński
90,Miętne,Z,13,-,-,garwoliński
91,Miętne II,Z,797,-,-,garwoliński
92,Mława,Z,209,-,-,mławski
93,Mochty,Z,188,-,-,nowodworski
94,Mochty I,R,21,-,-,nowodworski
95,Mogielnica,Z,150,-,-,grójecki
96,Mokre,Z,25,-,-,wołomiński
97,Mokre - dz. nr 373/2,R,41,-,-,wołomiński
98,Mokre II,Z,2,2,-,wołomiński
99,Mokre IV,E,161,161,3,wołomiński
101,Mokre-Słupno,Z,170,-,-,wołomiński
102,Nadma,R,76,-,-,".
wołomiński"
103,Nasierowo,Z,5 290,-,-,ciechanowski
104,Natolin,Z,202,-,-,grodziski
105,Niskie Wielkie I,Z,629,-,"
-",przasnyski
