Lp.,Nazwa,Stan,Zasoby wydobywalne bilansowe,Zasoby przemyslowe,Wydobycie,Powiat
100,Mokre-Słupno,Z,170,-,-,wołomiński
101,Nadma,R,76,"
-",-,wołomiński
102,Nasierowo,Z,5 290,-,-,ciechanowski
103,Natolin,Z,202,-,-,grodziski
104,Niskie Wielkie I,Z,629,-,-,przasnyski
105,Niskie Wielkie II,P,8 341,-,-,przasnyski
106,Nowe Słupno II,R,122,"
-",-,wołomiński
107,Nowe Słupno III,R,92,-,-,wołomiński
108,Nowe Słupno V,Z,43,-,-,wołomiński
109,Okolusz,E,"
33",-,0,płocki
110,Osęczyzna,P,3 733,-,-,miński
111,Osieck-Kąciki,Z,"
-",-,-,otwocki
112,Osinki,Z,124,-,-,wołomiński
113,Osiny,Z,656,-,-,gostyniński
114,Osiny I,T,275,245,-,gostyniński
115,Pilitowo-Nowina,Z,"
196",-,-,płoński
116,Platerów,R,1 083,-,-,łosicki
117,Plecewice I,E,3 058,2 857,27,sochaczewski
118,Plecewice II,Z,280,-,-,sochaczewski
119,Przemysłów,E,32,-,2,płocki
120,Przemysłów II,"
R",41,-,-,płocki
121,Przysucha-Pole Hamernia,R,849,-,-,przysuski
122,Przysucha-Pole Skowerówka,R,488,-,-,przysuski
123,"
Radziejowice",T,2 772,2 315,-,Ŝyrardowski
124,Radzymin,Z,1 896,-,-,wołomiński
125,Radzymin - zarej.,Z,-,-,-,wołomiński
126,RóŜewo-Marianów,Z,1 427,-,-,wołomiński
127,"
Słabomierz",R,59,-,-,Ŝyrardowski
128,Słupno-Górki,Z,3,-,-,wołomiński
129,Słupno-Wawrzynów,Z,760,-,-,wołomiński
130,Słupno-Wawrzynów 2,E,46,-,1,wołomiński
131,Słupno-Wawrzynów I,T,61,57,-,wołomiński
132,Stanisławów,R,1 122,-,-,wołomiński
133,"
Studzieniec",Z,-,-,-,płocki
134,Suchodół,Z,131,-,-,płocki
135,Tadeuszów-Rudzienko,E,6 237,5 953,164,miński
137,Unin,Z,385,-,-,garwoliński
138,Warka,R,160,-,-,".
grójecki"
139,Węgrzynowo,Z,244,-,-,makowski
140,Wielgie,R,116,-,-,lipski
141,Wierzbica,Z,303,-,"
-",legionowski
142,Władysławów,Z,165,-,-,grodziski
143,Władysławów I,R,60,-,-,grodziski
144,Wola Serocka,Z,0,-,-,siedlecki
145,Wymyśle Polskie,E,62,-,3,płocki
146,Zawady,E,89,"
89",6,wołomiński
147,Zawady I,E,8,8,3,wołomiński
148,Zielonka,Z,1 182,-,-,wołomiński
1,Baborów,Z,1 039,"
-",-,głubczycki
2,Baborów 2,Z,171,-,-,głubczycki
3,Biała Prudnicka,Z,1 017,-,-,prudnicki
4,Bodzanowice,Z,"
231",-,-,oleski
5,Boroszów-1,R,193,-,-,oleski
6,Branice,E,"
757",150,2,głubczycki
7,Brzeg,Z,108,-,-,brzeski
8,Czerwone Osiedle,E,8 447,2 675,18,oleski
9,Czerwone Osiedle 1,E,-,-,10,oleski
10,Dąbrowa Niemodlińska,R,"
671",-,-,opolski
11,Faustianka,Z,3 220,-,-,oleski
12,Głogówek,Z,512,-,-,prudnicki
13,Głubczyce,Z,1 220,-,-,głubczycki
14,Głubczyce I,Z,241,-,-,głubczycki
15,Gołkowice,"
Z",1 336,-,-,kluczborski
16,Janinów,Z,362,-,-,oleski
17,Jasiona,Z,410,-,-,prudnicki
18,"
Kietrz 2",Z,692,-,-,głubczycki
19,Kobylice,Z,120,-,-,"kędzierzyńsko-
kozielski"
20,Komprachcice,Z,7 397,-,-,opolski
21,"
Konradowa-Wyszków",Z,122,-,-,nyski
22,Konradów Głuchołaski,Z,1 752,1 114,-,nyski
23,Kowale,P,4 716,-,-,oleski
24,Krępna II,Z,284,-,-,krapkowicki
25,Krogulno,Z,479,-,-,namysłowski
26,Ligota Dolna,T,189,189,-,kluczborski
27,"
Maciejowice",Z,621,-,-,nyski
28,Nasale,R,8 927,-,-,kluczborski
29,Niemodlin II,Z,245,-,-,opolski
31,Niwnica,Z,129,-,-,nyski
32,Olesno,Z,1 488,-,-,".
oleski"
33,Paczków,E,3 431,1 758,43,nyski
34,Popielów,Z,48,-,-,opolski
35,Prudnik,Z,550,-,"
-",prudnicki
36,Prusinowice,E,760,-,1,nyski
37,Pszczonki,R,270,-,-,kluczborski
38,Skarbiszowice I,Z,38,-,-,opolski
39,Skarbiszowice III,Z,76,60,-,opolski
40,Strzeleczki,Z,367,"
-",-,krapkowicki
41,Szydłów,Z,59,-,-,opolski
42,Szydłów 2,E,304,289,1,opolski
43,Wesele,T,4 175,3 419,-,opolski
44,Wierzbica II,Z,19,-,-,kluczborski
1,Albigowa,Z,227,-,-,łańcucki
2,Basznia,R,"
5 247",-,-,lubaczowski
3,Bieliny-Mokradło,Z,82,-,-,niŜański
4,Bieździadka,Z,"
744",-,-,jasielski
5,Bieździadka - 1,E,337,-,1,jasielski
6,Bolestraszyce,P,4 450,-,-,przemyski
7,Brandwica - Śpiewak I,E,0,-,4,stalowowolski
8,Brzostek,Z,"
35",-,-,dębicki
9,Brzozów-Widacz,Z,31,-,-,brzozowski
10,Budy Głogowskie,R,3 882,-,-,rzeszowski
11,Budziwój,Z,213,-,-,rzeszowski
12,Buszkowice,Z,1,-,-,przemyski
13,Chmielów - Wilk,"
E",302,-,1,tarnobrzeski
14,Chmielów I,E,1 410,653,8,tarnobrzeski
15,Chwałowice,Z,-,-,-,stalowowolski
16,"
Chwałowice - Bałdos",E,9,-,2,stalowowolski
17,Chwałowice - Bierut I,E,5,5,1,stalowowolski
18,Chwałowice dz.604-610,E,-,-,1,stalowowolski
19,Chwałowice- Grot i S-ka,R,16,-,-,stalowowolski
20,"
Chwałowice-Kozłowski III",E,13,-,1,stalowowolski
21,Chwałowice-Kozłowski IV,E,8,-,0,stalowowolski
22,Chwałowice-Maj,Z,-,-,-,stalowowolski
23,Chwałowice-Maj IV,E,11,-,4,stalowowolski
24,Dąbrówka Pniowska III,Z,-,-,-,stalowowolski
25,Dąbrówka Pniowska IV,Z,22,-,-,stalowowolski
26,"
Dąbrówka Pniowska V",Z,tylko pzb.,-,-,stalowowolski
27,Dębica(Wolica),T,312,8,-,dębicki
28,Dobrzechów,Z,tylko pzb.,-,-,strzyŜowski
30,Dynów,P,5 934,-,-,rzeszowski
31,Dzierdziówka dz.238,R,55,-,-,".
stalowowolski"
32,Futory,R,80,-,-,lubaczowski
33,Glinik Dolny,Z,87,-,-,strzyŜowski
34,Glinik Dolny - 1,E,213,-,"
5",strzyŜowski
35,Gorzyce - Bartoszek,R,4,-,-,tarnobrzeski
36,Gorzyce - Cetnarski II,E,16,-,4,tarnobrzeski
37,Gorzyce dz.613,Z,3,-,-,tarnobrzeski
38,Gorzyce dz.909,Z,5,-,-,tarnobrzeski
39,Gorzyce-Grzegorzek,Z,-,"
-",-,tarnobrzeski
40,Gorzyce-Grzegorzek 1,E,6,-,2,tarnobrzeski
41,Gorzyce-Jakubik I,Z,1,-,-,tarnobrzeski
42,Gorzyce-Korga,T,9,-,-,tarnobrzeski
43,Góra Motyczna,Z,825,-,-,dębicki
44,Górki - Głowacki II,R,17,"
-",-,mielecki
45,Haczów,Z,262,-,-,brzozowski
46,Hadykówka,E,7 271,2 884,39,kolbuszowski
47,Harasiuki,E,"
3 709",114,60,niŜański
48,Harasiuki 2,M,-,-,-,niŜański
49,Hucisko,T,"
24",-,-,leŜajski
50,Humniska,Z,436,-,-,brzozowski
51,Jarosław 2,Z,320,-,-,jarosławski
52,Jarosław I,Z,404,-,-,jarosławski
53,Jasienica Rosielna,E,"
31",31,1,brzozowski
54,Jaworski VI,E,3,-,2,stalowowolski
55,Jaworski VII,E,5,-,1,stalowowolski
56,Kamień,P,10 576,-,-,rzeszowski
57,Kańczuga,P,3 723,-,-,przeworski
58,Kąty Rakszawskie,"
E",64,64,0,łańcucki
59,Kielanówka,Z,586,-,-,rzeszowski
60,Kolbuszowa Dolna,P,7 767,-,-,kolbuszowski
61,"
Kolbuszowa-Kupno",T,12 520,5 372,-,kolbuszowski
62,Łańcut,Z,319,-,-,łańcucki
63,Łańcut II,Z,268,-,-,łańcucki
64,Łuczyce,P,9 650,-,-,przemyski
65,"
Nehrybka",Z,-,-,-,przemyski
66,Niepla,P,2 601,-,-,jasielski
67,Olszanica,Z,28,-,-,leski
68,Orzechowce,Z,1 143,-,-,przemyski
69,OtałęŜ - Głowacki,E,15,-,-,mielecki
70,OtałęŜ dz.97/6,Z,tylko pzb.,-,-,mielecki
71,"
Pilzno-Jaworze D",P,1 970,-,-,dębicki
72,Pniów - Bera V,M,-,-,-,stalowowolski
73,Pniów - Bera VI,E,-,-,2,stalowowolski
75,Pniów dz.ew. 716/2,Z,-,-,-,stalowowolski
76,Podborze,E,373,201,2,".
mielecki"
77,Podlesie,P,6 672,-,-,stalowowolski
78,Podlesie,R,212,-,-,rzeszowski
79,Poręby Dymarskie,R,877,-,"
-",kolbuszowski
80,Przecław,R,4 810,-,-,mielecki
81,Przecław II,E,274,165,4,mielecki
82,Przecław-Podlesie,E,2 921,2 559,15,mielecki
83,Przemyśl,Z,22,-,-,przemyski
84,Przeworsk,R,12 961,"
-",-,przeworski
85,Przybówka,R,4 462,-,-,krośnieński
86,Radymno,Z,111,-,-,jarosławski
87,Radymno - pole zachodnie 1,T,176,125,-,jarosławski
88,RoŜniaty dz.806/1,Z,4,-,-,mielecki
89,RoŜniaty-Piątek,Z,tylko pzb.,"
-",-,mielecki
90,RoŜniaty-Piątek I,Z,1,-,-,mielecki
91,RoŜniaty-Piątek II,Z,-,-,-,mielecki
92,RoŜniaty-Piątek IV,Z,"
8",-,-,mielecki
93,RoŜniaty-Piątek V,E,8,-,1,mielecki
94,"Siedleszczany dz.443,444",Z,"
98",52,-,tarnobrzeski
95,"Siedleszczany-Lachowski
II",R,500,-,-,tarnobrzeski
96,Skopanie,Z,230,-,-,tarnobrzeski
97,Smolinka,Z,"
56",-,-,lubaczowski
98,Smolinka - II,E,295,-,5,lubaczowski
99,Smolinka 1,T,109,101,-,lubaczowski
100,Sobniów,Z,320,-,-,jasielski
101,Szówsko,Z,2,-,-,jarosławski
102,Trzebuska,"
E",111,-,2,rzeszowski
103,"Trześń dz.178/1, 238, 239",T,15,13,-,tarnobrzeski
104,"Trześń dz.222, 223",Z,tylko pzb.,-,-,tarnobrzeski
105,"
Trześń dz.350/2",Z,-,-,-,tarnobrzeski
106,Trześń III,Z,2,-,-,tarnobrzeski
107,Trześń-Filipek II,Z,23,-,-,tarnobrzeski
108,Trześń-Foltarz II,T,2,-,-,tarnobrzeski
109,"
Trześń-Foltarz III",R,4,-,-,tarnobrzeski
110,Trześń-Kułaga,Z,6,-,-,tarnobrzeski
111,Trześń-Kułaga IV,M,-,-,-,tarnobrzeski
112,Trześń-Kułaga VI,R,37,-,-,tarnobrzeski
113,Trześń-Łabuda II,E,26,-,1,tarnobrzeski
114,Trześń-Łabuda III,E,29,-,1,tarnobrzeski
115,"
Trześń-Pociecha",Z,4,-,-,tarnobrzeski
116,Trześń-Pociecha III,R,10,-,-,tarnobrzeski
117,Trześń-Sołtys III,T,11,-,-,tarnobrzeski
119,Węglówka,R,869,-,-,krośnieński
120,Wola Mielecka,Z,4 314,-,-,".
mielecki"
121,Wólka Turebska,R,9,-,-,stalowowolski
122,Wrzawy,E,9,-,-,tarnobrzeski
123,Wrzawy - Laskowski V,E,11,-,"
-",tarnobrzeski
124,Wrzawy - Woźniak 2,E,7,-,2,tarnobrzeski
125,Wrzawy - Woźniak II,R,30,-,-,tarnobrzeski
126,Wrzawy dz.2283,Z,5,-,-,tarnobrzeski
127,Wrzawy dz.2320/2,Z,13,-,-,tarnobrzeski
128,Wrzawy-Jurek,Z,-,"
-",-,tarnobrzeski
129,Wrzawy-Jurek I,E,5,-,2,tarnobrzeski
130,Wylewa,Z,4 992,352,-,przeworski
131,Wysoka,Z,80,-,-,łańcucki
132,Zabłotce,R,2 027,-,-,sanocki
133,Zaklików - dz.1167,Z,8,"
-",-,stalowowolski
134,Zaklików - dz.1573,Z,-,-,-,stalowowolski
135,Zaklików - Grabowski,T,29,29,-,stalowowolski
136,Zaklików II,P,"
7 395",-,-,stalowowolski
137,Zaklików-Marchut,Z,21,-,-,stalowowolski
138,Zaklików-Sanna,T,"
43",43,-,stalowowolski
139,Zalesie G. - Grzegorzek II,E,14,-,1,tarnobrzeski
140,Zalesie Gorzyckie - Dul 6,E,5,-,1,tarnobrzeski
141,Zalesie Gorzyckie - Dul 8,R,19,-,-,tarnobrzeski
142,Zalesie Gorzyckie - Dul V,T,"
11",11,-,tarnobrzeski
143,"Zalesie Gorzyckie - Dul
VII",E,13,-,3,tarnobrzeski
144,Zalesie Gorzyckie dz. 437,Z,2,-,-,tarnobrzeski
145,Zalesie Gorzyckie dz. 438,Z,4,-,-,tarnobrzeski
146,Zalesie Gorzyckie dz.289,"
Z",7,-,-,tarnobrzeski
147,Zalesie Gorzyckie dz.35,Z,-,-,-,tarnobrzeski
148,Zalesie Gorzyckie dz.76/1,Z,8,-,-,tarnobrzeski
149,"
Zalesie Gorzyckie-Dul III",T,4,4,-,tarnobrzeski
150,Zalesie Gorzyckie-Koper I,T,4,-,-,tarnobrzeski
151,"Zalesie Gorzyckie-Kułaga
I",T,25,-,-,tarnobrzeski
152,"
Zalesie Gorzyc.-Warzycki
I",Z,9,-,-,tarnobrzeski
153,Zalesie-Biała,Z,465,-,-,rzeszowski
154,Zaleszany dz.197,Z,-,-,-,stalowowolski
155,Zaleszany-Zawolski IV,E,2,-,1,stalowowolski
156,Zarszyn,Z,241,-,-,sanocki
157,"
Zarzecze 1",E,109,-,2,niŜański
158,Zarzecze/dla Ceg.Nisko/,Z,841,37,-,niŜański
159,Zarzecze-Hawryły,Z,-,-,-,niŜański
161,Zarzecze-Hawryły II,E,78,-,1,niŜański
162,Zarzecze-Kamień,E,240,193,3,".
niŜański"
163,Zasław,Z,476,-,-,sanocki
164,ółków,Z,1 726,-,-,jasielski
1,Bielsk Podlaski,R,536,-,-,bielski
2,Czarna Wieś Kościelna,R,1 354,-,-,białostocki
3,CzyŜe,R,801,-,-,hajnowski
4,Dobrzyniewo,Z,523,"
-",-,białostocki
5,Dobrzyniewo Cegielnia,Z,16,-,-,białostocki
6,Kapitańszczyzna,R,19,-,-,hajnowski
7,Knyszyn,R,1 258,-,-,moniecki
8,Knyszyn II,Z,58,-,-,moniecki
9,Koplany,Z,547,"
-",-,białostocki
10,Lesanka,Z,55,-,-,białostocki
11,Lesanka III,Z,63,-,-,białostocki
12,Lewkowo Stare,E,"
3 236",665,21,hajnowski
13,Lewkowo Stare - zarej.,Z,2 524,-,-,hajnowski
14,Lewkowo Stare II,T,"
175",-,-,hajnowski
15,Lewkowo Stare II/A,E,108,-,11,hajnowski
16,Mątwica,Z,1 672,-,-,łomŜyński
17,Nowa Wieś,R,394,-,-,sokólski
18,Nowa Wieś II,Z,"
98",-,-,sokólski
19,Orla,R,2 253,-,-,bielski
20,Sadzawki-Podwojponie,R,122,-,-,suwalski
21,Szepietowo,Z,18,-,-,wysokomazowiecki
22,TrywieŜa,R,9 703,-,-,hajnowski
1,Brokowo,P,302,-,-,kwidzyński
2,"
Buszkowo",R,684,-,-,człuchowski
3,Bysewo,Z,1 810,-,-,m.Gdańsk
4,Bysewo - zarej.,R,51,-,-,m.Gdańsk
5,Bysewo II,Z,3,-,-,m.Gdańsk
6,"
Cierzpice-Gniew",R,3 930,-,-,tczewski
7,Czarne,Z,236,-,-,człuchowski
8,Gniew,Z,91,-,-,tczewski
9,Gołębiewo,Z,1 897,-,-,gdański
10,Janiszewo,R,8 329,-,-,tczewski
11,Kębłowo Nowowiejskie II,R,5 851,-,-,lęborski
12,"
Lębork",E,1 417,686,111,lęborski
13,Lębork V,E,708,-,7,lęborski
14,Lębork VI,Z,28,-,-,lęborski
16,Lędziechowo,Z,-,-,-,lęborski
17,Łapalice,Z,tylko pzb.,-,-,".
kartuski"
18,Niezabyszewo,Z,139,-,-,bytowski
19,Nowa Wieś Lęborska,R,7 447,-,-,lęborski
20,Nowa Wieś Lęborska II,E,1 495,1 495,"
51",lęborski
21,Nowy Staw,Z,82,-,-,malborski
22,Opalenie,T,139,44,-,tczewski
23,Rozpędziny,Z,724,376,-,kwidzyński
24,Ryjewo,Z,-,-,-,kwidzyński
25,Somonino,Z,189,"
-",-,kartuski
26,Starzyno-Werblinia,P,294,-,-,pucki
27,Sucumin,Z,208,-,-,starogardzki
28,Werblinia,Z,13,-,-,pucki
29,Werblinia IIA,M,-,-,-,pucki
1,Aleksandrów,Z,8,-,-,kłobucki
2,Aleksandrów I,R,"
36",-,-,kłobucki
3,Aleksandrów II,R,48,-,-,kłobucki
4,Alina,T,"
121",-,-,m.Częstochowa
5,Anna 1,E,101,-,1,m.Częstochowa
6,Barbara,Z,61,-,-,m.Chorzów
7,Bestwina,Z,155,-,-,bielski
8,Bielszowice - Ruda Śląska,Z,"
139",-,-,m.Ruda Śląska
9,Bielszowice II,Z,218,-,-,m.Ruda Śląska
10,Bierna,Z,4,-,-,Ŝywiecki
11,Blanowice A,E,116,116,2,zawierciański
12,Blanowice B,R,62,62,-,zawierciański
13,Blanowice C,"
E",153,114,0,zawierciański
14,Bobrek,Z,257,-,-,tarnogórski
15,Bobrowniki,Z,119,-,-,tarnogórski
16,"
Bogucice",Z,253,-,-,m.Katowice
17,Bogumiła,E,147,-,2,m.Częstochowa
18,Brynów,Z,119,-,-,m.Katowice
19,Brzezinka I,Z,1 047,-,-,m.Mysłowice
20,"
Brzeziny - Kolonia 2",Z,223,210,-,częstochowski
21,Brzeziny I,T,215,-,-,częstochowski
22,Buków A,Z,-,-,-,wodzisławski
23,Buków II,Z,-,-,-,wodzisławski
24,Byczyna,Z,757,-,-,m.Jaworzno
25,Bytom-Centrum,Z,316,-,-,tarnogórski
26,"
Chebzie-Dobra Nadzieja",Z,91,-,-,m.Gliwice
27,Czerwionka,Z,282,-,-,rybnicki
28,Dankowice III,R,63,-,-,kłobucki
30,Dąbrowa Narodowa,P,462,-,-,m.Sosnowiec
31,Gliwice zakł.nr 3,Z,658,-,-,".
m.Gliwice"
32,Gnaszyn,E,5 646,2 719,136,m.Częstochowa
33,Gnaszyn Górny,E,40,-,5,m.Częstochowa
34,Gorzyce,P,11 645,-,"
-",wodzisławski
35,Grodzisko,T,132,-,-,kłobucki
36,Gródków-Łagisza,R,1 728,-,-,będziński
37,Jeleń (Kop.Jaworzno),Z,329,-,-,m.Jaworzno
38,JeŜowa,Z,841,-,-,lubliniecki
39,Karbowa,Z,152,"
-",-,m.Katowice
40,Kawki,Z,71,-,-,kłobucki
41,Kawodrza,Z,1 072,-,-,m.Częstochowa
42,Kawodrza Górna,R,37,-,-,m.Częstochowa
43,Kawodrzanka,Z,11,-,-,m.Częstochowa
44,Kochłowice II,P,784,"
-",-,m.Ruda Śląska
45,Kolonia Łojki,Z,38,-,-,częstochowski
46,Kończyce Wielkie III,R,2 801,-,-,cieszyński
47,Kopciowice,P,"
8 005",-,-,bieruńsko-lędziński
48,Korwinów,Z,3 538,-,-,częstochowski
49,Korzeniec,R,"
94",-,-,będziński
50,Kostrzyna,Z,24,-,-,kłobucki
51,Kostrzyna II,Z,29,-,-,kłobucki
52,Kostrzyna III,R,8,-,-,kłobucki
53,Kotary,T,"
37",-,-,kłobucki
54,Kotary 1,R,14,-,-,kłobucki
55,Kotary 2,Z,86,51,-,kłobucki
56,Kozakowice,R,957,-,-,cieszyński
57,Kozłowa Góra II,P,2 736,-,-,m.Piekary Śląskie
58,Krzanowice,"
Z",390,-,-,raciborski
59,Lech Wirek,Z,806,-,-,m.Ruda Śląska
60,Leszczyński,E,340,-,1,m.Częstochowa
61,"
Leśna",E,822,242,8,lubliniecki
62,Ligota Sośnica,Z,1 662,-,-,m.Gliwice
63,Ligota-Katowice,R,804,-,-,m.Katowice
64,Lipie Śląskie - Lisowice,E,832,635,1,lubliniecki
65,"
Łagisza 10",Z,254,-,-,będziński
66,Łąka,E,77,-,3,pszczyński
67,Łąka-II,R,144,-,-,pszczyński
68,Łęg,E,203,-,1,częstochowski
69,Miasteczko Śląskie,Z,155,-,-,tarnogórski
70,Michalina,Z,1 428,-,-,m.Częstochowa
71,"
Miechowice",Z,173,-,-,tarnogórski
72,Miedary I,Z,203,-,-,tarnogórski
73,Mikołów-Emma,Z,604,-,-,mikołowski
75,Mrzygłódka,Z,280,-,-,myszkowski
76,Ogrodzieniec H,Z,108,100,-,".
zawierciański"
77,Ogrodzieniec I i II,Z,3 717,3 685,-,zawierciański
78,Ostropa,Z,66,-,-,m.Gliwice
79,Pacanów,Z,6,-,"
-",kłobucki
80,Pacanów 1,E,193,-,2,kłobucki
81,Pacanów 2,Z,72,-,-,kłobucki
82,Pacanów 3,Z,59,-,-,kłobucki
83,Pacanów 5,E,41,41,1,kłobucki
84,Panoszów,R,1 491,"
-",-,lubliniecki
85,Parchownia,T,67,55,-,kłobucki
86,Patoka,E,4 410,4 410,45,lubliniecki
87,Pawłow,Z,674,-,-,m.Zabrze
88,Pietrowice Wielkie,Z,461,-,-,raciborski
89,Pisarzowice I,Z,172,"
-",-,bielski
90,Pisarzowice-II poziom,R,69,-,-,bielski
91,Polska,Z,550,-,-,m.Świętochłowice
92,Poręba III,R,"
17",-,-,będziński
93,Pyskowice,Z,42,-,-,gliwicki
94,Racibórz,Z,"
85",-,-,raciborski
95,Racibórz 1 i 2,Z,-,-,-,raciborski
96,Radocha,Z,342,-,-,m.Sosnowiec
97,Radoszewnica,Z,13,13,-,częstochowski
98,Radoszewnica I,R,"
41",-,-,częstochowski
99,Ruda,Z,528,-,-,m.Ruda Śląska
100,Rudniki,Z,66,-,-,zawierciański
101,Rybarzowice,Z,1 271,-,-,bielski
102,Rybarzowice-ceg.Kubica,Z,12,-,-,bielski
103,Rybna,"
Z",759,-,-,tarnogórski
104,Rybno,R,54,-,-,kłobucki
105,Rzędówka,Z,235,-,-,mikołowski
106,"
Sierakowice",E,2 580,980,21,gliwicki
107,Sierakowice II,P,5 420,-,-,gliwicki
108,Siewierz E,Z,722,-,-,będziński
109,Silesia,Z,337,-,-,m.Mysłowice
110,"
Sitko-Mikołów",Z,381,-,-,mikołowski
111,Skoczów,Z,1 284,-,-,cieszyński
112,Sławków,M,-,-,-,będziński
113,Sławków 1,E,148,124,3,będziński
114,Stara Wieś,Z,493,-,-,pszczyński
115,Stare Gliwice,R,388,-,-,m.Gliwice
116,"
Strumień",Z,94,-,-,cieszyński
117,Strzebiń,R,225,-,-,lubliniecki
118,Strzemieszyce,Z,127,-,-,m.Dąbrowa Górnicza
120,Sumina I,R,37,-,-,rybnicki
121,Szczekociny,Z,41,-,-,".
zawierciański"
122,Waleska,Z,217,-,-,mikołowski
123,Wesoła,R,852,-,-,m.Mysłowice
124,Wesoła II,Z,465,-,"
-",m.Mysłowice
125,Wielopole 1 (d. Z-6),Z,399,-,-,m.Rybnik
126,Wielopole-2 (d.Z-4),Z,104,-,-,m.Rybnik
127,Wierzbie,Z,45,-,-,lubliniecki
128,Wilamowice,Z,249,-,-,bielski
129,Wodzisław Śląski,Z,343,"
-",-,wodzisławski
130,Woźniki Śląskie,E,310,-,1,lubliniecki
131,Wrzosowa,E,181,-,2,częstochowski
132,Wrzosowa 1,Z,51,-,-,częstochowski
133,Zabrze,Z,62,-,-,m.Zabrze
134,Zawiercie,P,3 300,"
-",-,zawierciański
135,Zofia,E,14,-,0,m.Częstochowa
136,Zwierzyniec,R,48,-,-,kłobucki
137,Zwierzyniec 2,R,"
20",-,-,kłobucki
138,Zwierzyniec 3,R,12,-,-,kłobucki
139,Zwierzyniec III,Z,"
32",-,-,kłobucki
140,arki II,P,5 155,-,-,myszkowski
141,arki Nr 3,E,334,334,2,myszkowski
142,arnowiec,Z,68,-,-,zawierciański
143,ory,Z,"
10",-,-,m.śory
144,ory-A,R,107,-,-,m.śory
145,ywiec 3,Z,988,-,-,Ŝywiecki
1,BoŜydar - Kawęcki,"
Z",18,-,-,sandomierski
2,Chałupki,P,36 036,-,-,buski
3,Chmielnik-Ciecierze,Z,734,-,-,kielecki
4,"
Drugnia",E,53,-,4,kielecki
5,Gacki,Z,429,-,-,staszowski
6,Gościniec,E,3 881,721,0,kielecki
7,Górka,T,3 276,2 695,-,buski
8,"
Góry Sieradzkie",E,86,-,-,kazimierski
9,Grabowiec,E,33,33,2,staszowski
10,Kęsów,R,207,-,-,kazimierski
11,Klimontów-Tenczynopol,R,17,-,-,sandomierski
12,Kolosy 1,E,111,111,1,kazimierski
13,Kołomań-Podlesie,R,29,-,-,kielecki
14,"
Kołomań-Podlesie I",R,103,-,-,kielecki
15,Kopiec,R,454,-,-,opatowski
16,Kozów,E,3 512,1 123,21,konecki
18,Marianów I,Z,245,-,-,kielecki
19,Marianów II,R,297,-,-,".
kielecki"
20,Mnin,R,92,-,-,konecki
21,Mnin I,R,128,-,-,konecki
22,Nalewajków 1,R,1 106,-,"
-",konecki
23,Nalewajków 2,R,1 020,-,-,konecki
24,Odonów,Z,2 653,2 653,25,kazimierski
25,OdrowąŜ,Z,2 888,-,-,konecki
26,Oleśnica,P,2 196,-,-,staszowski
27,Oleśnica 1,E,12 354,"
12 354",124,staszowski
28,Orzelec Mały,Z,25,-,-,staszowski
29,Osiek-Grabowiec dz. 390/2,E,109,-,1,staszowski
30,Pałęgi,E,2 386,2 073,47,kielecki
31,Podgaje,Z,1 312,-,-,sandomierski
32,Przełom,R,49,"
-",-,kielecki
33,Raczyce,P,2 547,-,-,buski
34,Rudka,Z,26,-,-,ostrowiecki
35,Ruszcza I,E,"
209",170,2,staszowski
36,Rytwiany - Głowacki,E,26,-,3,staszowski
37,Samsonów,R,"
407",-,-,kielecki
38,Skorczów,R,267,-,-,kazimierski
39,Słupia Pacanowska,Z,766,-,-,buski
40,Słupia Pacanowska - Ceg.,Z,61,61,-,buski
41,Stopnica,P,"
93 326",-,-,buski
42,Szarbia,Z,41,-,-,kazimierski
43,Szczytniki dz. 738/6,R,7,-,-,sandomierski
44,"Szczytniki dz.730/5,7,10",Z,7,-,-,sandomierski
45,Szkucin,E,456,456,18,konecki
46,Tenczynopol I,"
R",10,-,-,sandomierski
47,Topola,Z,337,-,-,kazimierski
48,Udziców Dolny,P,889,-,-,ostrowiecki
49,"
Węglów",R,2 277,-,-,starachowicki
50,Wierzbice,P,2 473,-,-,buski
51,Wierzbka,P,758,-,-,skarŜyski
52,Wyrębów,R,266,-,-,konecki
53,"
Wyszyna Fałkowska",E,130,-,8,konecki
54,Wyszyna Machorowska I,E,19,-,13,konecki
55,Zielonki,Z,2 717,-,-,buski
56,Zielonki II,P,7 352,-,-,buski
57,Zrecze,P,34 225,-,-,kielecki
1,Bartąg,Z,199,-,-,olsztyński
2,Bogatyńskie,P,8 828,-,-,lidzbarski
4,Gładysze,R,1 781,-,-,braniewski
5,Gordejki I,Z,3 112,-,-,".
olecki"
6,Gordejki I - pole 1,E,80,-,1,olecki
7,Gordejki II,T,565,395,-,olecki
8,Górczyn,Z,713,-,"
-",ostródzki
9,Guzy,M,-,-,-,olecki
10,Guzy II,E,3,-,1,olecki
11,Guzy III,E,13,-,5,olecki
12,Harszyn,Z,344,-,-,węgorzewski
13,Ignalin,R,194,"
-",-,lidzbarski
14,Kadyny,Z,986,741,-,elbląski
15,Karolin,Z,175,-,-,olsztyński
16,Klucznik,R,209,-,-,olsztyński
17,Lajsy,T,3 107,699,-,olsztyński
18,Lajsy II,R,569,"
-",-,olsztyński
19,Lipowo DuŜe,Z,43,-,-,iławski
20,Lipowo II,P,658,-,-,iławski
21,Łęgajny,P,"
1 235",-,-,olsztyński
22,ŁęŜany,Z,4 276,-,-,kętrzyński
